Date,SNAP,GOOGL,PLTR,HOOD
2021-12-29,-0.013623930489514158,-0.00021829288060692953,-0.021540098282379683,-0.019484248580091013
2021-12-30,0.02061192897789388,-0.0030990540704758374,0.02861862716457031,0.06370544206342332
2021-12-31,-0.0208203211620952,-0.009223484202209642,-0.02568225981108374,-0.024175852506203577
2022-01-03,-0.009355701427376517,0.0009629703103759546,0.017572851085188246,0.03828830497816904
2022-01-04,-0.054947442904200505,-0.004082890133571326,-0.019427986886747073,-0.05639918033660152
2022-01-05,-0.06132175841693954,-0.04587639989582171,-0.06659333994169625,-0.08160920157617157
2022-01-06,0.008468387578393743,-0.0001994341640527697,-0.012971658327264102,-0.025031265956738324
2022-01-07,-0.0076775358080907186,-0.005303221013900461,-0.01075270654939553,0.019897331266671703
2022-01-10,0.008462245380951305,0.012060590539069382,-0.003623156272787309,-0.017621188206151883
2022-01-11,0.03836016120686003,0.007690786034065589,0.023636326645359862,0.05124921257718662
2022-01-12,-0.013391868221282688,0.01212647104412179,-0.010065132175086755,-0.009750143138321898
2022-01-13,-0.10180197801830893,-0.020105210466518142,-0.04246406182000084,-0.058461526724008395
2022-01-14,-0.008858784344077386,0.006447288147082508,0.0,-0.00849673940001916
2022-01-18,-0.061514198114352214,-0.024967699334177085,-0.06495939706339793,-0.05075810506863121
2022-01-19,-0.018207325265765295,-0.006481646921863926,-0.027388098870988475,-0.03541661727207546
2022-01-20,-0.001711770610548613,-0.013388575545721149,0.004120842322335783,-0.014398902663497637
2022-01-21,-0.0820235098287595,-0.022174238115729272,-0.07455541457729686,-0.05186267786043963
2022-01-24,-0.009962630929808758,0.003471471496933276,-0.009608286548899336,0.01078585117566444
2022-01-25,-0.035849038270411415,-0.02957875865173576,-0.02537307526810706,-0.0053353426398475845
2022-01-26,-0.06621006838709598,0.01810382686102674,-0.023736631673538455,-0.049042171185341155
2022-01-27,-0.011526368612622018,-0.0017642399152481003,-0.0368627660414752,-0.06446415798318395
2022-01-28,0.07491169245181917,0.03368855804390014,0.03501631225782953,0.09646855458044201
2022-01-31,0.06969102018134099,0.014641786971185455,0.07867820590076047,0.11154753553467045
2022-02-01,0.03441914260519674,0.0172981966868484,0.0357403187275549,0.03533568999855086
2022-02-02,-0.04723708139618832,0.07523770862933077,-0.061971839877542845,-0.04300335680348666
2022-02-03,-0.23604614177922623,-0.03317583373385857,-0.06531530822010001,0.009272407740515742
2022-02-04,0.5881632590780452,0.0014186343370228283,0.039357411937750664,0.07279156992320046
2022-02-07,-0.02647131285880433,-0.02855670649763009,0.003091187260443773,-0.08366274257126671
2022-02-08,-0.008447721378064377,0.0014224288322430834,0.013097078758806724,-0.03810206605212829
2022-02-09,0.07241739367826683,0.01573174708031133,0.05475287360573167,0.03961133994305177
2022-02-10,0.008440917648752322,-0.020990011550235943,-0.022350358219190958,-0.028037339606513
2022-02-11,-0.027818741583741757,-0.031290387700888544,-0.031710935978565113,-0.014792955337853186
2022-02-14,0.0032919029600562144,0.00926007744738011,0.00990099872870065,0.0022523038538180273
2022-02-15,0.04568403387397346,0.007987535453247041,0.06862743828842643,0.02397001390864295
2022-02-16,-0.034274727810349015,0.008268195997888306,-0.014114312504467152,-0.01170445109869278
2022-02-17,-0.013996440442047287,-0.03774574879438097,-0.1574802982973057,-0.09326426406627242
2022-02-18,-0.036501962320848236,-0.01611597106051077,-0.06372132292529253,-0.035918333092514354
2022-02-22,-0.029992092606923704,-0.004520583646512311,-0.049001895925231964,-0.04233700103595994
2022-02-23,0.0029834720243626656,-0.017143783200593066,-0.00477091977523858,-0.03978786438937232
2022-02-24,0.05002710415681322,0.03999580834789662,0.13422814741774625,0.05985272493125149
2022-02-25,0.008241042486078376,0.013328136781751931,-0.030431078529074673,0.008688047420232214
2022-02-28,0.02017872464980308,0.00444379498379166,0.03312991330377302,0.034453108013189127
2022-03-01,-0.05257883190603729,-0.007371057916672807,0.02784809393104215,-0.01998332777221845
2022-03-02,-0.012420751025577936,0.0038043267303502493,-0.009852207106110566,-0.02378935223072276
2022-03-03,-0.045758606725933126,-0.004993668086356817,-0.059701512601746054,-0.009573512521187877
2022-03-04,-0.0720695374599315,-0.014884458468284234,-0.0335097098172612,-0.03690686046311864
2022-03-07,-0.08673317697186356,-0.041908450140391906,0.013686096533594094,0.04197080625418925
2022-03-08,0.03309066918337389,0.005744710441499601,-0.006300602789141241,0.028896665630596674
2022-03-09,0.07879567731985859,0.04968744342720588,0.05525359228125026,0.05702128308884635
2022-03-10,-0.05760096545365789,-0.007423876104129867,0.018884143710947487,-0.029790650828199317
2022-03-11,-0.05324513378211915,-0.019323508547424595,-0.04043804101635173,-0.08547715491018404
2022-03-14,-0.06821961028645518,-0.0301801215608668,-0.07813874596101356,-0.0335753923651364
2022-03-15,0.05642856870378776,0.025779953981147408,0.025714329310825956,0.036619751858411265
2022-03-16,0.10074379503959108,0.03159870271318388,0.09470747082040076,0.15760867546471546
2022-03-17,0.043304661791836896,0.004190450830500181,0.044953327793555875,0.04773087817661059
2022-03-18,0.05975857245656169,0.01708387515882004,0.04058441658972245,0.003734072873678551
2022-03-21,-0.023055606418185715,-0.00017625296348555697,-0.017940682348782322,-0.02901781263577352
2022-03-22,0.030423757896759884,0.02767422484932669,0.0540111435213928,0.028352481237645666
2022-03-23,-0.009933791216281018,-0.011385746942160213,-0.006782226788487833,-0.025335331643439485
2022-03-24,0.03260864364870475,0.023840144742467206,0.015933234695336473,-0.009174303230812364
2022-03-25,-0.044534352096050056,0.0007133446408777999,-0.03136669645444701,-0.04398145780451079
2022-03-28,0.0234462706378884,-0.0015351060152795082,0.03469543562069832,0.03389831030313828
2022-03-29,0.045266337575758264,0.0074226584405134854,0.058122185434934526,0.2419983861240318
2022-03-30,-0.027198278541002652,-0.003978752554380294,-0.022535190079046807,-0.08485225900332105
2022-03-31,-0.023072705499470048,-0.020226945482600844,-0.010806957562523922,-0.07211539563695324
2022-04-01,0.03889962894942767,0.00778743420649608,0.007283349220959856,-0.0007402093791573083
2022-04-04,0.052153003337018555,0.020128484254249512,0.057845278029508895,0.024444438793041146
2022-04-05,-0.027707172047791384,-0.016650236065966606,-0.05058098190906557,-0.057845278029508895
2022-04-06,-0.04653591579861116,-0.028757125763592684,-0.06407489714358416,-0.039907867593699575
2022-04-07,-0.006032388630089591,-0.004829766551727843,-0.012307680570162294,-0.035171904556946965
2022-04-08,-0.016000050511853492,-0.019140699043366016,-0.01090345340023513,-0.06876552980046635
2022-04-11,-0.03560405686177126,-0.0334916685429264,-0.0031496033428162207,0.00978653136935237
2022-04-12,-0.024127959134835564,-0.008608602346571126,-0.015797773434098383,0.0070484511909501
2022-04-13,0.03306525530063387,0.017065325544791232,0.035312967819921104,0.04024497164174812
2022-04-14,-0.04296429254195888,-0.02435817940073859,-0.03720926794035173,-0.04289320556397158
2022-04-18,-0.016571234101165233,0.007468630329385828,-0.021739167158220996,-0.03427068008794254
2022-04-19,0.030330934343729465,0.01826883708007121,0.06255146113113774,0.051865392208333194
2022-04-20,-0.08534049206303651,-0.01514521087254983,-0.00929511130731242,-0.0735294420947703
2022-04-21,-0.043563073557122745,-0.025191327295196242,-0.035965601213366005,-0.025210126685525802
2022-04-22,0.011556769262616617,-0.0414935756365884,-0.030008101204259452,-0.017241317886610097
2022-04-25,0.005040309723677305,0.028741390230982322,0.01254177408460233,0.012670576173572368
2022-04-26,-0.040789011019003674,-0.03594575596069294,-0.08175060274029777,-0.03753612419978325
2022-04-27,-0.05576857273217484,-0.03670882554993926,-0.050359664721725594,-0.04899997711181636
2022-04-28,0.0634920377876107,0.03699211207682995,0.03693175891583844,0.06098842373784574
2022-04-29,-0.012148572994021722,-0.037233411173300035,-0.050228328795904775,-0.028245772358983845
2022-05-02,0.03724530595186626,0.021676628622566252,0.0326923235633676,0.06884234737904427
2022-05-03,-0.019986454723537217,0.006441680431503727,-0.01769083653933068,-0.03625946348901399
2022-05-04,0.04251640267063084,0.041991253386668426,0.04075823163293357,0.07920784226189626
2022-05-05,-0.09582226141477967,-0.047075484484438546,-0.07832419786258815,-0.026605502018552385
2022-05-06,-0.08617529673713997,-0.006514676434882349,-0.0632411413596965,-0.04618282629347592
2022-05-09,-0.06139649606586384,-0.027953311395333413,-0.21308012675418742,-0.0612648115188027
2022-05-10,-0.021376657248707853,0.016744926215592537,-0.022788213863893292,-0.024210478130139768
2022-05-11,-0.04587152752548296,-0.006927730264086995,-0.0795610324747692,-0.12081993354114584
2022-05-12,0.04258243125816019,-0.006676761249557295,0.09388973336204298,0.05030684911373817
2022-05-13,0.08695649988716747,0.028415346410508135,0.13623977918412256,0.24883166546176172
2022-05-16,-0.05373737065479012,-0.013834456878803247,-0.03597124523334372,-0.054256309305229955
2022-05-17,0.04782240971754215,0.017720211152638,0.039800957256530545,-0.004945523121509199
2022-05-18,-0.07375718442397294,-0.0392666073906629,-0.04186596198193149,-0.03280326676099132
2022-05-19,0.02067757281867877,-0.013543375049804629,0.03745320626248505,0.04933201628911088
2022-05-20,0.0025861837917793284,-0.013371507908706448,-0.027677555270358645,-0.012732626244388534
2022-05-23,-0.03396392552681071,0.023689736963227404,-0.008663328649155755,-0.001984077801659545
2022-05-24,-0.4307966020162891,-0.04949407741611345,-0.05742821785302077,-0.09443347150234505
2022-05-25,0.1071149249136194,-0.001557120441842974,0.05430461417938104,0.013172326024307512
2022-05-26,0.04590399570684922,0.018784587777921802,0.05025120811725392,0.005417139026504092
2022-05-27,0.05199186240869014,0.04196940406640404,0.05861252929611194,0.1185345272760625
2022-05-31,-0.09435175059225132,0.012869946205981142,-0.019209047340822072,-0.03082848663739679
2022-06-01,-0.012756864343103191,0.0011427515863284832,-0.02534565199238814,-0.0685885194112057
2022-06-02,0.06963383288614011,0.03275470941313863,0.09929079773052574,0.0352187756389033
2022-06-03,-0.027516768987176143,-0.026198252723341642,-0.03870974225465218,-0.05463914880337961
2022-06-06,0.04554864443322071,0.019901210263062907,0.004474268873658316,-0.006543120950654124
2022-06-07,0.008580865855726705,0.0028162466255465812,0.01670385076291825,-0.042810033407913894
2022-06-08,-0.007198930536620907,0.0003799265147825803,0.005476472081942019,-0.03899084199268488
2022-06-09,-0.0705339281109365,-0.020124790453405206,-0.054466229126168386,-0.04176615473627321
2022-06-10,-0.058156072788209556,-0.031993546845986875,-0.04838710386260059,-0.027397235056974
2022-06-13,-0.0948794654023396,-0.04290155164234333,-0.07506057448138481,-0.07426375517995654
2022-06-14,-0.009151464738964554,0.0030359380355264864,0.02356024978028981,0.0
2022-06-15,0.1083123407540032,0.028571362814528545,0.03836313392739599,-0.024896241751558135
2022-06-16,-0.0742423906361318,-0.033991073808477656,-0.05541869650336251,-0.02269508083979066
2022-06-17,0.016366596145235945,0.01046834899148541,0.07431547446602327,0.043541392822680214
2022-06-21,0.034621602458483336,0.04107117657214032,0.057038868942229426,0.05006955920019496
2022-06-22,0.01789879652984272,-0.0005064289294773872,0.03444319051905387,-0.007947075245154256
2022-06-23,0.06574920960959574,0.006767349762749397,0.04994448366634319,0.06542059585165672
2022-06-24,0.05451938678329138,0.051077278318302,0.07716697032691777,0.002506263268008846
2022-06-27,-0.009523768126867505,-0.018152129518417603,-0.05593716568168672,0.13999998569488525
2022-06-28,-0.05700555312224509,-0.03303017747727155,-0.03222447709253451,-0.027960539214994307
2022-06-29,0.016751675424541368,-0.002731896508896936,-0.008593004701890727,-0.04455719281304993
2022-06-30,-0.05945558176490007,-0.024516381003070187,-0.017334762226146716,-0.029515937676315773
2022-07-01,0.003046455560121064,-0.002069472574698583,0.022050801507036866,-0.0048661752498319055
2022-07-05,0.09187547692767128,0.04161863999185744,0.0862998055615567,0.02689478058030037
2022-07-06,-0.0069541293931773,0.011557144846499279,-0.026812265369593802,0.027381012661389592
2022-07-07,0.05742301567451924,0.036754131844553006,0.03877552112704841,0.04519123269420944
2022-07-08,-0.009271545681188043,0.004802889681440714,-0.000982340725152242,-0.0022173455375444906
2022-07-11,-0.06016040215476848,-0.030807672919421547,-0.0599803001082706,-0.07333331637912321
2022-07-12,-0.00142250762210272,-0.014315704545514896,-0.007322243245397431,0.007194180437007036
2022-07-13,-0.014957267714925004,-0.02339052760537974,-0.0221285609285351,-0.004761900436850985
2022-07-14,-0.04772233196334308,-0.008854646456187387,-0.04094828937233741,-0.014354053886023399
2022-07-15,0.03644643427909533,0.01277544708570999,0.01573037632847374,0.02063107779320683
2022-07-18,0.019780253868808773,-0.024580188440214923,-0.0011062200137206268,0.02497027847290534
2022-07-19,0.01652295552986538,0.04384121369745975,0.03433005855856197,0.04756378803426364
2022-07-20,0.09611311993044591,0.0007908487330337,0.08244105904816368,0.042081962976524334
2022-07-21,0.05415861638890829,0.0038629119749866714,0.03758656056827303,0.0
2022-07-22,-0.3908256999531854,-0.056323152737929316,-0.061963740010738566,-0.03506906791255793
2022-07-25,-0.001004039040515603,-0.0036145051384386395,-0.016260146842582146,-0.020925064094686863
2022-07-26,-0.0321607739656683,-0.023160665875569086,-0.028925689857240422,-0.05174353435120804
2022-07-27,-0.008307364772103032,0.07655696603654216,0.0659575387653406,0.05575317868801566
2022-07-28,0.012565432791876052,0.0102599639825951,0.010978009146897394,0.023595510915499496
2022-07-29,0.021716653204769676,0.01838555464288172,0.021717696401126974,-0.006586110669982936
2022-08-01,-0.03441297051109704,-0.012551498139079409,0.011594191414130428,-0.0011049976432125908
2022-08-02,0.03459118710960207,0.0023505899929430196,0.04297992337996748,0.02101765278595802
2022-08-03,0.04559268637110492,0.025623258541330518,0.025641001008694042,0.11700985167315614
2022-08-04,-0.006782916365717151,0.0009317040277772026,0.01071427567880967,0.05528609812078078
2022-08-05,-0.006829238519435954,-0.0060919999729853735,0.011484109359151118,-0.04411769217479555
2022-08-08,0.02259327459149385,-0.0014470863796489652,-0.14235809096887064,0.026923143934218574
2022-08-09,-0.024015370188708474,-0.005711934282395359,-0.05804477724420354,-0.054307107409442
2022-08-10,0.04035431629622921,0.026322482808235126,0.036756773252744956,0.04752470535713771
2022-08-11,0.05108798272884041,-0.007184634001086487,-0.0177268064222158,-0.006616228291965731
2022-08-12,0.04590461247902189,0.023897788479187332,0.052016960419276614,0.03996194739746728
2022-08-15,0.0533562729488144,0.0032872956770320094,0.0,0.007319297481462206
2022-08-16,0.030228749385448728,-0.0031127488286247784,-0.017154397468365112,-0.009990972576277013
2022-08-17,-0.041237075198016004,-0.017666342969126725,-0.0318274613169518,-0.044036656792199924
2022-08-18,0.03887512498733958,0.005186103297573297,-0.029692542691841295,-0.023992322281145007
2022-08-19,-0.07961783173495451,-0.02463182334418379,-0.06994529140223482,-0.08947884371538006
2022-08-22,-0.04757786944380582,-0.02533912989156628,-0.05170393915670091,-0.023758127601620327
2022-08-23,-0.03723885911796643,-0.003326301809451704,-0.007434878340932816,0.015486763707248663
2022-08-24,0.024528232627428537,-0.0014930345277969215,0.011235973784791575,0.015250477668230955
2022-08-25,0.032228397102621376,0.026035698056922518,0.03950613330294139,0.05257518678510231
2022-08-26,-0.04817127207987859,-0.054093460765176626,-0.05700712763945226,-0.043832852883056495
2022-08-29,-0.03748824889129776,-0.008337909742203609,-0.016372810264994708,0.0
2022-08-30,-0.025316476854223224,-0.004386662352346082,-0.0025608170388021767,0.009594898879514036
2022-08-31,0.08691307349313271,-0.0066092667258425,-0.008985901412601027,0.008447721378064488
2022-09-01,0.06985296147865805,0.014045484100479566,-0.029792749394333407,0.008376955194584035
2022-09-02,-0.03608247971701106,-0.0172224402000547,-0.012015978438046915,-0.018691620253031727
2022-09-06,-0.04010693391759623,-0.009643148563725612,-0.016216200542241155,0.012698400844561863
2022-09-07,0.0640668106829938,0.024716919063046516,0.015109842514708038,0.02925817090641525
2022-09-08,0.09336821040685028,-0.009776156992973628,0.01894456642112674,0.02538070967695716
2022-09-09,0.009577006234350982,0.020944775742275823,0.034528518565777766,0.04950494862528321
2022-09-12,0.0,0.0018980130966579356,0.028241369461634358,0.03867922949595792
2022-09-13,-0.06956515314652978,-0.05899334935749867,-0.06616731518899543,-0.05449594632121657
2022-09-14,-0.021240440975097474,0.0065182858312038405,0.020053488634350414,0.035542736885924464
2022-09-15,0.03298603695024238,-0.019904589835191167,0.049803421853390484,0.043599283735721084
2022-09-16,-0.05042012159908904,-0.0010690466615672634,-0.028714108926510384,-0.0888888888888889
2022-09-19,0.004424795565566519,0.002626499248835623,0.01028276626589264,0.000975632086032796
2022-09-20,-0.02026436019210609,-0.018725222098684102,-0.030534382172842545,-0.031189146331374817
2022-09-21,-0.024280531193169197,-0.018390311248846603,0.009186374371741968,-0.0020120226291382437
2022-09-22,-0.03594473083971683,0.00866237539573067,-0.04161250575816522,-0.027217787871685384
2022-09-23,-0.013384353997340503,-0.013980515970314467,0.004070584840460079,-0.021761662844392515
2022-09-26,-0.013565832731434191,-0.005772686955111128,0.017567582806154336,-0.021186421414757683
2022-09-27,0.026522543810934884,-0.006824918995376961,0.013280199448375996,0.04004327864981172
2022-09-28,0.029665112466494836,0.026154002260666553,0.04062908756617434,0.041623370082709776
2022-09-29,-0.05297403683770818,-0.02628698570742094,0.017632224871117375,-0.023976000562486832
2022-09-30,-0.03631009821348441,-0.018168725690168808,0.006188142476111436,0.033776858571569646
2022-10-03,0.01629326399026665,0.03125980958885899,0.013530092881777422,0.0
2022-10-04,0.08416835582335724,0.030413562545202666,0.026699062274240237,0.07128705803570679
2022-10-05,0.03512015944165814,-0.0020659628040610167,-0.004728127857288822,-0.005545237304496742
2022-10-06,0.013392908460632569,-9.882427115015524e-05,0.005938264879074673,0.038104074227767626
2022-10-07,-0.06079299655215242,-0.027016201138922336,-0.03778047678985352,-0.033124429993902305
2022-10-10,-0.02345215793419464,-0.008309742564348022,-0.011042847009335666,-0.025925900743168362
2022-10-11,-0.009606093108663227,-0.006948733035414767,-0.0024814462434759044,-0.007604645807912647
2022-10-12,0.019398622805543164,0.003910393914216437,0.003731310088747497,0.02107282335932159
2022-10-13,0.0066602943196762965,0.01537508166057644,0.001239185781908958,-0.0028142339024962437
2022-10-14,-0.05576561028756799,-0.025237268380866262,-0.06806927216472503,-0.0696142768721959
2022-10-17,0.060060099621260576,0.03531491487863314,0.05444884940083483,0.032355883085511516
